mua_objectid,mua_aggname,mua_cellcount,mua_country_code,mua_country,mua_cell_count_orig,mua_worldpop_thousands,mua_area_m2,mua_pop_per_km2,region_1,economy,sub_regions,lowBA_lowPR_93_99,highBA_lowPR_93_99,lowBA_highPR_93_99,highBA_highPR_93_99,lowBA_lowPR_99_09,highBA_lowPR_99_09,lowBA_highPR_99_09,highBA_highPR_99_09,lowBA_lowPR_10_20,highBA_lowPR_10_20,lowBA_highPR_10_20,highBA_highPR_10_20,GDP_1990_Bdol_US2011,GDP_1991_Bdol_US2011,GDP_1992_Bdol_US2011,GDP_1993_Bdol_US2011,GDP_1994_Bdol_US2011,GDP_1995_Bdol_US2011,GDP_1996_Bdol_US2011,GDP_1997_Bdol_US2011,GDP_1998_Bdol_US2011,GDP_1999_Bdol_US2011,GDP_2000_Bdol_US2011,GDP_2001_Bdol_US2011,GDP_2002_Bdol_US2011,GDP_2003_Bdol_US2011,GDP_2004_Bdol_US2011,GDP_2005_Bdol_US2011,GDP_2006_Bdol_US2011,GDP_2007_Bdol_US2011,GDP_2008_Bdol_US2011,GDP_2009_Bdol_US2011,GDP_2010_Bdol_US2011,GDP_2011_Bdol_US2011,GDP_2012_Bdol_US2011,GDP_2013_Bdol_US2011,GDP_2014_Bdol_US2011,GDP_2015_Bdol_US2011
978,Shangqiu,23,156,China,23,639,287056064,223,China,other,China,17,6,0,0,15,8,0,0,3,0,4,16,0.804474343,0.857923989,0.984628532,1.111244524,1.271655218,1.50660087,1.718495004,1.862660702,1.992563188,2.119610742,2.319988224,2.505257552,2.694344446,2.932766736,3.353168948,3.900930546,4.48901352,5.18403373,5.662474336,6.129660004,6.93213313,7.59881999,8.19693025,8.83583813,9.45662324,10.08599014
979,Shangrao,14,156,China,14,424,152364016,278,China,other,China,10,4,0,0,9,5,0,0,8,5,1,0,0.426676148,0.454078341,0.507776868,0.556959665,0.624932659,0.676525473,0.763461252,0.846505686,0.90839567,0.991694486,1.047239746,1.120331618,1.242540138,1.360055034,1.535387478,1.691609948,1.896624412,2.144527042,2.474384874,2.71841987,3.15379986,3.45805138,3.73121915,4.023071184,4.30572222,4.59228117
980,Shaoguan,16,156,China,16,585,224629104,260,China,other,China,16,0,0,0,14,2,0,0,11,4,1,0,0.504294591,0.545201136,0.598383251,0.661131326,0.762348395,0.83651647,0.916098907,1.007757813,1.075033729,1.135657689,1.190535786,1.264760107,1.359444949,1.449409383,1.562144301,1.729290155,1.855790705,2.119226508,2.406520705,2.685072069,2.848616404,3.106732841,3.334225149,3.564393172,3.814818738,4.068706451
981,Shaoyang,15,156,China,15,599,144781904,414,China,other,China,14,1,0,0,13,2,0,0,13,2,0,0,0.759329174,0.813303424,0.906849314,0.998694858,1.1387835,1.29799187,1.455412386,1.597161524,1.707658298,1.84674186,2.003464616,2.14341396,2.301966826,2.485010872,2.776582464,3.067209238,3.44956595,4.051450534,4.65795172,5.29480887,6.010668686,6.60455839,7.14149094,7.71655956,8.2587059,8.8083474
982,Sheffield,31,826,United_Kingdom,31,667,298587360,223,Europe,advanced,Europe,31,0,0,0,31,0,0,0,31,0,0,0,17.33114122,17.14636765,17.26119632,17.75863008,18.5121543,19.01386611,19.55530175,20.15693567,20.85695032,21.28377127,22.21910238,22.86700245,23.49226868,24.21811472,24.64476463,25.04647587,25.5405245,25.8472304,25.4543698,24.1634081,24.38723498,24.93395503,25.31422206,25.67430036,26.43358059,27.05963395
983,Shengzhou,14,156,China,14,297,125622352,236,China,other,China,11,3,0,0,8,6,0,0,9,1,1,3,0.646620062,0.739326438,0.87240582,1.058705842,1.262499622,1.4627873,1.609720744,1.74996705,1.887193224,2.05613066,2.26290745,2.49541338,2.841602274,3.28116508,3.59897537,3.87887192,4.41729443,5.04290106,5.2048028,5.53375438,5.98224149,6.53635965,7.02797093,7.51699817,8.04512389,8.58055087
984,Shenyang,53,156,China,53,5645,815812544,692,China,other,China,37,16,0,0,1,1,26,25,0,0,16,37,10.21489052,11.0402843,12.75809169,15.21176144,16.02130848,16.0368722,17.06289997,18.9393885,20.66277178,22.60270894,24.83981661,26.57398679,28.59323682,30.26887161,31.07834434,35.45073704,39.98125025,46.07668636,52.41134744,58.97969022,67.1198174,73.91121186,80.09238932,86.40688902,92.47762633,98.63229119
985,Shihezi,13,156,China,13,409,161204768,254,China,other,China,12,1,0,0,8,5,0,0,7,5,1,0,0.291615556,0.358799213,0.404726363,0.43514253,0.500513212,0.542976567,0.564705894,0.637174795,0.682331744,0.72899647,0.838117518,0.89931358,0.953712588,1.061896894,1.136180627,1.253178472,1.422560684,1.575404076,1.692314976,1.727030752,2.059558226,2.266059866,2.453485286,2.654452452,2.840947766,3.030021542
986,Shijiazhuang,53,156,China,53,3464,752858176,460,China,other,China,41,12,0,0,26,3,18,6,6,0,24,23,3.853418233,4.394220802,4.915653422,5.65697014,6.273273738,7.183270918,8.164462084,9.115094498,9.846470774,10.59514168,11.58668904,12.500832,13.44935302,14.80044646,16.6470178,18.48510634,20.99791447,23.7404935,25.29157047,27.29298788,29.91091725,32.83826591,35.47781195,38.29099343,40.98122461,43.70865102
987,Shillong,9,356,India,9,334,87785200,380,India,other,India,9,0,0,0,9,0,0,0,9,0,0,0,0.257831867,0.264596382,0.275203803,0.286440283,0.305840804,0.332623618,0.365367462,0.392037274,0.433203867,0.495355978,0.546437144,0.606122138,0.61414169,0.654759676,0.68593167,0.743250844,0.819735836,0.860445828,0.933495518,0.976716348,1.052737336,1.129294316,1.20012785,1.287846372,1.381804996,1.48715501
988,Shimkent,27,398,Kazakhstan,27,742,335130112,221,OtherAsia,other,CentralAsia,17,10,0,0,16,11,0,0,15,3,1,8,4.356510042,3.969057162,3.00131855,2.29140603,1.693432851,1.333705083,1.977847457,1.928362126,1.790801659,1.922038093,2.322044206,2.754991626,2.760577136,2.844034247,2.736481334,2.691508885,2.591971324,3.181935199,3.107585425,3.680263646,3.998529905,4.292015513,4.495759972,4.761077102,4.924066409,4.951228329
989,Shimoga,8,356,India,8,269,87030224,309,India,other,India,8,0,0,0,7,1,0,0,7,1,0,0,0.50609843,0.570260148,0.584401818,0.611987376,0.654222654,0.707341484,0.766643258,0.805989978,0.867017502,0.95902165,1.016202338,1.04285217,1.093144624,1.144958006,1.28590882,1.524135646,1.654199356,1.844577116,1.912025692,1.992147618,2.212786706,2.366647584,2.507584746,2.68207083,2.877749196,3.097151284
990,Shiraz,22,364,Iran,22,579,315458528,184,MiddleEast,other,MiddleEast,20,2,0,0,3,0,17,2,3,0,19,0,6.925724864,7.858060544,8.207070686,8.194301618,8.157485746,8.437546672,9.03502915,9.197876134,9.41871546,9.6399432,10.25121582,10.96085622,12.45461873,13.56346057,14.07768893,14.18860898,15.46427217,16.61789275,16.40123326,17.28182829,18.41973469,19.16752951,17.94488534,17.64047392,18.3463829,18.84627662
991,Shiyan,17,156,China,17,527,159655008,330,China,other,China,16,1,0,0,14,3,0,0,11,6,0,0,0.81008673,0.861763993,0.969881484,1.034962674,1.145562877,1.256770476,1.405672578,1.57566528,1.734048296,1.834907904,1.982872214,2.15077179,2.313287852,2.510982212,2.742335538,3.029763632,3.414294426,4.014696522,4.520219822,5.2161091,6.085958174,6.689676314,7.236088656,7.821516824,8.37103769,8.92815561
992,Shizuishan,13,156,China,13,139,139437872,100,China,other,China,13,0,0,0,13,0,0,0,13,0,0,0,0.101642681,0.108796352,0.119617873,0.128548052,0.139737984,0.152190878,0.17514902,0.190557619,0.211193769,0.23280617,0.253256165,0.273839279,0.300673058,0.341785588,0.388944463,0.446248837,0.522767479,0.623302157,0.754018286,0.849817771,0.971170429,1.062288854,1.143419005,1.229842237,1.316247999,1.403848241
993,Shizuoka+,28,392,Japan,36,873,374080544,233,EastAsia,advanced,EastAsia,26,2,0,0,28,0,0,0,28,0,0,0,30.9892398,32.64733634,32.34361583,32.1700276,32.72564805,33.15170872,34.1362333,34.81982099,34.49892719,34.53276661,37.60944606,37.07276956,38.10056136,38.34129263,39.0076139,39.98765584,42.21400216,42.72934059,42.64606775,38.83261377,40.72855885,40.61554813,41.39746967,41.19204034,41.18967976,41.38416629
994,Shreveport,24,840,USA,24,228,374984224,61,NorAmer,advanced,NorAmer,24,0,0,0,24,0,0,0,24,0,0,0,7.535657594,7.654533598,7.916475714,8.168381226,8.585001038,8.71518148,8.895480956,9.195389164,9.4134039,9.56022756,9.688480144,10.21230634,10.48629283,10.78766865,11.16304641,11.79130843,12.79407288,13.35589663,13.57701158,13.28665955,13.56850046,13.81889166,14.15863065,14.37475241,14.75782095,15.14872561
995,Shuangyashan,15,156,China,15,211,129601624,163,China,other,China,15,0,0,0,14,1,0,0,11,4,0,0,0.431197331,0.473594674,0.519491036,0.565545615,0.650482146,0.710854191,0.795195419,0.874127926,0.914084977,0.959843427,1.034784384,1.104515869,1.175468667,1.261935074,1.364493067,1.497384302,1.6484497,1.819541978,1.970338682,2.05760872,2.354745338,2.591334446,2.806234754,3.036765004,3.250120658,3.4664263
996,Shuozhou,9,156,China,9,328,112166680,292,China,other,China,8,1,0,0,5,4,0,0,4,5,0,0,0.26243651,0.271516918,0.29793151,0.318328996,0.329757838,0.375361622,0.420650082,0.466216914,0.508237908,0.531043628,0.572813884,0.616723044,0.691576662,0.806763272,0.919837112,1.016967568,1.106139718,1.273826254,1.47528188,1.481028952,1.6715795,1.82374315,1.95803803,2.10070513,2.24829542,2.39792649
997,Sialkot,13,586,Pakistan,13,832,154837200,537,OtherAsia,other,SouthAsia,10,3,0,0,9,4,0,0,13,0,0,0,2.01026517,2.119524748,2.27289845,2.288511578,2.418085916,2.57090136,2.677562124,2.70008382,2.784470966,3.00929364,3.1705032,3.26936201,3.43130773,3.635939104,3.952153804,4.260379114,4.52707505,4.747659736,4.828165216,4.962306568,5.037105478,5.181830624,5.36747295,5.60401572,5.85296227,6.159364914
998,Sihui,8,156,China,8,188,81228000,231,China,other,China,7,1,0,0,5,3,0,0,5,0,0,3,0.217947026,0.235827563,0.259041841,0.286426898,0.330521128,0.362931846,0.397726026,0.437800212,0.467313144,0.493955939,0.51811655,0.550804329,0.592455022,0.632105902,0.681750342,0.755227752,0.811045792,0.926830782,1.053221732,1.175963186,1.248474626,1.362567628,1.463382726,1.565517226,1.675506754,1.787016826
999,Siliguri,13,356,India,13,340,143561440,237,India,other,India,13,0,0,0,12,1,0,0,13,0,0,0,1.314985286,1.326506466,1.325640376,1.370412354,1.474160176,1.621445258,1.793011536,1.917950768,2.086106794,2.313066192,2.429910116,2.599461176,2.67727539,2.884153848,3.092355892,3.067890298,3.262511054,3.495848916,3.64212014,4.007292006,4.43193702,4.73325537,5.007962504,5.34908549,5.73934411,6.17691621
1000,Simferopol,18,804,Ukraine,18,338,137010384,247,Europe,other,Europe,17,1,0,0,17,1,0,0,17,1,0,0,2.641580134,2.432877057,2.208500484,1.909899013,1.49327038,1.335158605,1.225988365,1.214725604,1.218117878,1.244317194,1.350483367,1.506130213,1.617869306,1.803036159,2.055876551,2.144082824,2.374663449,2.52302325,2.562324266,2.282769887,2.426279823,2.558687058,2.567022283,2.553033148,2.508052513,2.254894328
1001,Sivas,7,792,Turkey,7,236,73241056,322,OtherAsia,advanced,CentralAsia,7,0,0,0,7,0,0,0,7,0,0,0,0.612659454,0.672344506,0.689388186,0.73397135,0.68120868,0.73251762,0.793653516,0.850860734,0.934657836,0.975763876,0.90411288,0.94314585,1.01170149,1.076040882,1.18922314,1.30307558,1.40863228,1.491521554,1.518146132,1.459018954,1.60507463,1.74673082,1.782003066,1.854134146,1.89772169,1.96480609
1002,Skopje,18,807,Macedonia,18,260,173694048,150,Europe,other,Europe,18,0,0,0,18,0,0,0,18,0,0,0,6.141540854,5.805848376,5.476620202,5.123586082,5.090584094,5.08936111,5.206170968,5.347075992,5.618530966,6.000912224,6.487258322,6.566536596,6.536954522,6.548497774,7.260349286,7.764089346,8.197997718,8.833737624,8.87290549,8.871696714,8.832946964,9.090666098,9.100342214,9.419756148,9.766956588,10.14029989
1003,Smolensk,12,643,Russia,12,311,100653416,309,Russia,other,Russia,11,1,0,0,12,0,0,0,5,7,0,0,4.579610878,4.373522146,3.766083818,3.4707254,3.062050266,2.957235085,2.672973768,2.649909356,2.71839308,3.084090171,3.170858804,3.500617029,3.610569727,3.750921672,3.604068055,3.554037881,3.79066384,4.181581713,4.572666906,4.638443336,4.069956888,4.269429715,4.442398554,4.520216257,4.468643054,4.289968578
1004,Sochi,6,643,Russia,10,93,57786952,161,Russia,other,Russia,6,0,0,0,6,0,0,0,6,0,0,0,3.36771058,3.23579486,2.80302948,2.59831825,2.305509372,2.239095224,2.322774256,2.06174072,2.20814986,2.69058076,2.77359343,3.07581773,3.242396306,3.26409015,3.424881024,3.3992483,3.852408256,4.52667704,4.88473232,5.07051296,4.40154671,4.619625174,4.80931797,4.8897483,4.833959,4.64067739
1005,Sofia,25,100,Bulgaria,25,697,285578400,244,Europe,advanced,Europe,23,2,0,0,22,3,0,0,24,1,0,0,11.41436927,10.51689991,9.97505421,10.32171611,11.45004894,13.5336872,16.86401763,13.30487667,15.10062346,15.77233338,15.29741488,17.88571519,20.24112892,21.09776423,22.71671313,25.00469475,28.84806308,34.0182084,36.47867191,36.23220569,36.97433135,37.59043771,37.68498576,38.16428749,38.72249382,39.86318979
1006,Sokoto,14,566,Nigeria,14,691,172399712,401,Africa,other,WestAfrica,14,0,0,0,13,1,0,0,10,4,0,0,0.571193789,0.572787438,0.579937582,0.592301286,0.597706337,0.595617162,0.624800967,0.641430358,0.657624495,0.65918296,0.692242706,0.726498749,0.757412548,0.839079302,1.125714037,1.167351004,1.2654377,1.353390866,1.439052474,1.542455582,1.6662888,1.754627902,1.835809884,1.940384702,2.054936578,2.10100489
1007,Solapur,11,356,India,11,806,136073472,592,India,other,India,10,1,0,0,11,0,0,0,11,0,0,0,1.550860462,1.545872372,1.788202818,1.95464939,2.12881461,2.29800006,2.44905304,2.503538176,2.59568891,2.74455557,2.75287692,2.906989524,3.08791874,3.33326299,3.63671175,4.1687239,4.69557427,5.13148767,5.21268262,5.76646895,6.23499946,6.66995921,7.06861708,7.56170042,8.11338644,8.73195849
1008,Songyuan,7,156,China,7,61,43829392,139,China,other,China,7,0,0,0,7,0,0,0,7,0,0,0,0.066020655,0.075062081,0.088085407,0.106318212,0.126111632,0.145358324,0.15914247,0.172140533,0.1847256,0.20028917,0.219385129,0.240658267,0.272609049,0.313129874,0.341661081,0.366305165,0.41496899,0.471261738,0.483848291,0.511739264,0.550322724,0.598156508,0.639786312,0.68069403,0.728517898,0.777002958
1009,Southampton+,28,826,United_Kingdom,39,766,334406688,229,Europe,advanced,Europe,28,0,0,0,28,0,0,0,27,1,0,0,24.52337923,24.40397007,24.72495529,25.61525234,26.90438317,27.85909525,28.90308021,30.33689315,32.03074704,33.56095208,34.66357801,35.80711684,36.82380418,38.43004447,39.54354011,41.22817685,42.21940222,43.85865056,44.20173456,42.6916615,43.05620704,44.05358252,44.75813259,45.42800718,46.77147795,47.87921283
1010,Spokane,34,840,USA,34,349,372682272,94,NorAmer,advanced,NorAmer,33,1,0,0,34,0,0,0,33,1,0,0,10.12132448,10.41435755,10.82715591,11.15795749,11.62495617,11.91155076,12.58466926,13.32588488,14.19059114,15.21765034,15.80345811,15.79891613,16.00165243,16.43499167,17.25472942,17.42890126,18.08809252,18.7328694,18.82934822,18.30116066,18.59127294,18.94304162,19.41743684,19.69523977,20.22009037,20.75568127
1011,Springfield_*Massachusetts*,21,840,USA,21,290,234239984,124,NorAmer,advanced,NorAmer,21,0,0,0,21,0,0,0,21,0,0,0,14.50206832,14.33388748,14.66336248,14.96440892,15.51416323,15.87466363,16.46610616,17.16089733,17.86954189,18.76085937,19.96853696,20.28720586,20.45510301,20.85062773,21.63135004,22.29528192,23.16692627,23.70778775,23.57289419,23.15194417,23.78863856,24.22036244,24.80857075,25.07005546,25.73813916,26.41989125
1012,Springfield_*Missouri*,23,840,USA,23,220,292883296,75,NorAmer,advanced,NorAmer,17,6,0,0,22,1,0,0,23,0,0,0,6.991365044,7.104085896,7.383858796,7.60974654,8.004386946,8.179220372,8.47776336,8.880708114,9.206527362,9.56611318,9.899985492,10.03220632,10.38209341,10.79132347,11.13806189,11.35565175,11.59387245,11.80753839,12.11056135,11.9212453,12.17320533,12.4539627,12.81789448,13.0992607,13.44833719,13.80455702
1013,Srinagar,17,356,India,17,533,170045152,313,India,other,India,13,4,0,0,10,7,0,0,13,4,0,0,1.231988138,1.23165455,1.276739242,1.40205733,1.560866366,1.741832656,1.931426052,2.061344182,2.236150128,2.479610212,2.6186434,2.748169676,2.95979298,3.071735484,3.24214275,3.569326912,3.68598134,3.829796402,3.67189566,4.164584248,4.452467616,4.76467016,5.05122954,5.40724998,5.80175162,6.24408219
1014,Stavropol,19,643,Russia,19,422,230093200,183,Russia,other,Russia,17,2,0,0,18,1,0,0,11,8,0,0,5.499726237,5.31066903,4.622634837,4.305095716,3.837282819,3.743144898,3.212324309,3.300558969,3.468256043,2.997348345,3.128327823,3.351232031,3.446809808,3.818847497,3.82693165,3.833024967,4.157176354,4.400279835,4.821700374,4.740459065,3.938893115,4.128807892,4.292892998,4.364925979,4.315124423,4.142587643
1015,St_Catharines+,11,124,Canada,13,148,130381032,114,NorAmer,advanced,NorAmer,9,0,2,0,11,0,0,0,11,0,0,0,4.21482308,4.025783704,4.053128526,4.1062561,4.342236674,4.509032312,4.558801536,4.762950112,4.980769352,5.332252118,5.654381452,5.726133846,5.89379263,5.956273412,6.091723146,6.25872888,6.388821894,6.50033864,6.438917858,6.145202204,6.390347696,6.610002406,6.729879448,6.8373157,7.024815526,7.134671866
1016,St-Louis,22,840,USA,22,499,320257312,156,NorAmer,advanced,NorAmer,21,1,0,0,22,0,0,0,20,2,0,0,19.63401275,19.94858821,20.78230193,21.43878455,22.57671689,23.12083977,24.00983444,25.18171972,26.14602766,27.20026283,28.19072698,28.594412,29.62564996,30.83126236,31.87316153,32.55968065,33.312548,33.98969765,34.8638354,34.34199785,35.12915824,35.99194505,37.09776296,37.96727058,38.97904561,40.0115226
1017,Stockholm,26,752,Sweden,27,913,203974720,448,Europe,advanced,Europe,26,0,0,0,26,0,0,0,26,0,0,0,26.89546217,27.20060375,26.76140034,30.67760351,30.9858526,31.43300074,33.23177981,35.68138033,38.24544943,40.26620421,42.2831653,42.41484848,43.71773584,44.79717307,47.63660929,49.7264176,51.15960024,53.2507988,52.90887166,52.70143579,52.60200737,54.37899347,54.60086258,55.22877756,56.54654211,58.88616368
1018,Stoke-on-Trent,17,826,United_Kingdom,17,335,161210496,208,Europe,advanced,Europe,17,0,0,0,17,0,0,0,17,0,0,0,7.991702254,7.89189524,7.93288668,8.152382044,8.492150266,8.719539752,8.968732476,9.251879446,9.530557156,9.734218746,10.08131301,10.34846854,10.599524,10.93245854,11.10948828,11.32976246,11.56105,11.78808714,11.60482605,11.02580385,11.20031673,11.45288311,11.62907941,11.79607882,12.14493138,12.43257177
1019,Strasbourg,19,250,France,19,450,197146432,228,Europe,advanced,Europe,19,0,0,0,19,0,0,0,19,0,0,0,10.77220414,10.99400903,11.46096118,11.50603925,11.97295557,12.08531645,12.27670956,12.77586916,13.40988213,13.82075269,14.32463077,14.49241821,14.52614338,14.38421583,14.79801032,14.71692681,15.07088022,15.59174139,15.65167031,15.24160411,15.29368842,15.70606021,15.83153525,15.991902,16.05093262,16.28464036
1020,Stuttgart,20,276,Germany,20,431,168733920,255,Europe,advanced,Europe,20,0,0,0,20,0,0,0,20,0,0,0,25.87147372,26.79003461,27.26728172,26.55212455,27.49237451,28.32935783,29.00317335,29.79121251,30.79036732,31.95654946,33.20325306,34.36314657,34.27724933,34.1817329,34.50666942,34.64188833,36.8306504,38.42172684,38.66536996,35.91698003,38.15494965,39.78610694,40.8797288,40.39711167,41.67697375,42.20740353
1021,Sucre,9,68,Bolivia,9,129,90372968,143,LatAmerCarib,other,LatAmerCarib,0,0,9,0,9,0,0,0,9,0,0,0,0.536522484,0.555053155,0.556804385,0.584561328,0.588693372,0.603429955,0.612663225,0.663770575,0.70882383,0.773464103,0.772603698,0.786629925,0.805114289,0.803231351,0.847713532,0.867713776,0.929071074,0.95623235,1.027835037,1.06434803,1.131238629,1.192554925,1.25626974,1.344496409,1.410285411,1.458349072
1022,Suihua,8,156,China,8,234,61400460,381,China,other,China,8,0,0,0,5,3,0,0,6,2,0,0,0.395188832,0.431951,0.471579032,0.511023402,0.585128894,0.636625966,0.709101652,0.776215112,0.80836308,0.84541901,0.907843232,0.96472318,1.022128524,1.092418758,1.175912964,1.28464418,1.407878034,1.54698198,1.66760028,1.733548144,1.97484574,2.16333097,2.33199653,2.51196532,2.68844989,2.86737468
1023,Suining,10,156,China,10,433,107826528,402,China,other,China,9,1,0,0,8,2,0,0,8,2,0,0,0.480606228,0.54892525,0.665356344,0.810979326,0.912438358,1.00870827,1.07375867,1.173384856,1.276991204,1.3895703,1.558955126,1.728951246,1.922371576,2.16553693,2.37707611,2.68003338,3.0534462,3.49804578,3.7920986,4.0806577,4.56016939,5.00145873,5.39800735,5.82179763,6.23082332,6.645503
1024,Suizhou,9,156,China,9,245,89544736,274,China,other,China,8,1,0,0,7,2,0,0,4,5,0,0,0.380003794,0.402906867,0.452007044,0.480849394,0.530647972,0.58048326,0.647448112,0.723786932,0.794458162,0.838537536,0.903930626,0.977649108,1.048491418,1.134811148,1.235786564,1.361359534,1.529693554,1.79346913,2.0134305,2.316636796,2.69508654,2.95378968,3.18571825,3.43337974,3.67460045,3.91915651
1025,Sukabumi,11,360,Indonesia,11,481,128298784,375,SEAsia,other,SEAsia,5,6,0,0,11,0,0,0,11,0,0,0,1.091071574,1.211034154,1.320006588,1.435753466,1.561858568,1.707878228,1.848829798,1.93955412,1.684695848,1.696916976,1.781733804,1.832555902,1.912169276,2.016886484,2.15193787,2.33085414,2.52301359,2.61036258,2.78290022,2.88154098,2.99121275,3.15794199,3.3293809,3.46614519,3.62653055,3.78746943
1026,Sukkur,7,586,Pakistan,7,359,78335200,458,OtherAsia,other,SouthAsia,5,2,0,0,7,0,0,0,7,0,0,0,1.282894326,1.343157174,1.46754286,1.51153212,1.55484312,1.643569606,1.71347614,1.747185666,1.79612788,1.81364831,1.87758443,1.898429602,1.918425512,2.00918957,2.14470861,2.309764448,2.45196216,2.568879784,2.60979189,2.6795291,2.71705462,2.79212283,2.88899247,3.012920254,3.14676299,3.31149615
1027,Sulaimaniya,15,368,Iraq,15,307,187039104,164,MiddleEast,other,MiddleEast,14,1,0,0,10,5,0,0,7,0,5,3,4.163058391,1.515753195,2.029150696,2.662349366,2.778699527,2.847159092,3.166847074,3.841458235,5.178970229,6.086209891,6.169043433,6.364558805,5.973826598,4.028002041,6.256494705,6.578426808,7.296771041,7.44553143,8.100561761,8.398988938,8.93748002,9.582696156,10.85939942,11.49664463,11.12976873,11.25050257
1028,Sunshine-Coast,15,36,Australia,19,140,202152720,69,AustraliaNZ,advanced,AustraliaNZ,13,2,0,0,15,0,0,0,15,0,0,0,2.239690934,2.296355246,2.356755466,2.462305278,2.595647702,2.709337839,2.865173982,2.987585772,3.170555052,3.364568962,3.542088906,3.701668028,3.840440408,4.024373332,4.286189504,4.50944635,4.709136298,4.956506492,5.054238882,5.077736196,5.079067052,5.227372758,5.42608782,5.53199472,5.675341168,5.815740492
1029,Suqian,35,156,China,36,662,501266080,132,China,other,China,32,3,0,0,26,9,0,0,15,6,2,12,1.983828343,2.128713778,2.651919096,3.2253281,3.726033672,4.144908374,4.510399682,4.874456708,5.25271882,5.676892272,6.152282776,6.68943642,7.377151478,8.255766658,9.113257448,10.58895912,11.98244126,13.66035741,14.93635931,16.59255719,18.47809308,20.20789012,21.74742374,23.32873778,24.96775952,26.62943935
